participant,trial,item,type,freq,length,word_length,response,rt
21.0,85.0,151.0,filler,,long,12.0,NO,730.4100000000001
21.0,67.0,152.0,filler,,long,15.0,NO,440.11
21.0,12.0,153.0,filler,,long,14.0,NO,151.22
21.0,47.0,154.0,filler,,long,14.0,NO,295.71000000000004
22.0,64.0,1.0,experimental,high,short,5.0,YES,93.63
22.0,36.0,2.0,experimental,high,short,5.0,YES,117.46
22.0,80.0,3.0,experimental,high,short,3.0,YES,163.01999999999998
22.0,61.0,4.0,experimental,high,short,5.0,YES,103.49000000000001
22.0,8.0,5.0,experimental,high,short,3.0,YES,122.6
22.0,60.0,6.0,experimental,high,short,3.0,YES,246.0
22.0,67.0,7.0,experimental,high,medium,10.0,YES,124.12
22.0,12.0,8.0,experimental,high,medium,7.0,YES,153.55
22.0,2.0,9.0,experimental,high,medium,10.0,YES,231.36
22.0,69.0,10.0,experimental,high,medium,7.0,YES,170.43
22.0,48.0,11.0,experimental,high,medium,9.0,YES,186.08
22.0,41.0,12.0,experimental,high,medium,7.0,YES,263.90999999999997
22.0,89.0,13.0,experimental,high,long,11.0,YES,191.11
22.0,73.0,14.0,experimental,high,long,15.0,YES,249.32
22.0,3.0,15.0,experimental,high,long,13.0,YES,258.2
22.0,1.0,16.0,experimental,high,long,15.0,YES,190.94
22.0,95.0,17.0,experimental,high,long,12.0,YES,225.46
22.0,108.0,18.0,experimental,high,long,14.0,YES,292.35
22.0,13.0,19.0,experimental,medium,short,4.0,YES,106.83
22.0,55.0,20.0,experimental,medium,short,2.0,YES,226.18
22.0,53.0,21.0,experimental,medium,short,3.0,YES,272.25
22.0,39.0,22.0,experimental,medium,short,2.0,YES,211.34
22.0,68.0,23.0,experimental,medium,short,4.0,YES,319.12
22.0,16.0,24.0,experimental,medium,short,4.0,YES,313.16
22.0,4.0,25.0,experimental,medium,medium,10.0,YES,198.87
22.0,50.0,26.0,experimental,medium,medium,6.0,YES,232.05
22.0,70.0,27.0,experimental,medium,medium,6.0,YES,199.89
22.0,57.0,28.0,experimental,medium,medium,7.0,YES,157.56
22.0,100.0,29.0,experimental,medium,medium,8.0,YES,419.9
22.0,47.0,30.0,experimental,medium,medium,9.0,NO,378.72
22.0,23.0,31.0,experimental,medium,long,14.0,YES,175.08
22.0,24.0,32.0,experimental,medium,long,11.0,YES,233.01
22.0,22.0,33.0,experimental,medium,long,12.0,YES,336.83
22.0,35.0,34.0,experimental,medium,long,13.0,YES,283.53
22.0,32.0,35.0,experimental,medium,long,11.0,YES,288.41999999999996
22.0,26.0,36.0,experimental,medium,long,11.0,YES,477.78
22.0,28.0,37.0,experimental,low,short,5.0,YES,260.28999999999996
22.0,101.0,38.0,experimental,low,short,4.0,YES,221.86
22.0,59.0,39.0,experimental,low,short,4.0,YES,146.45999999999998
22.0,62.0,40.0,experimental,low,short,4.0,YES,112.48
22.0,76.0,41.0,experimental,low,short,5.0,YES,239.78
22.0,103.0,42.0,experimental,low,short,4.0,YES,409.55
22.0,46.0,43.0,experimental,low,medium,6.0,YES,698.3199999999999
22.0,44.0,44.0,experimental,low,medium,8.0,YES,222.5
22.0,11.0,45.0,experimental,low,medium,8.0,YES,229.74
22.0,33.0,46.0,experimental,low,medium,8.0,YES,408.56
22.0,91.0,47.0,experimental,low,medium,7.0,YES,170.84
22.0,105.0,48.0,experimental,low,medium,6.0,YES,360.47
22.0,9.0,49.0,experimental,low,long,13.0,YES,226.52
22.0,97.0,50.0,experimental,low,long,14.0,YES,299.8
22.0,58.0,51.0,experimental,low,long,16.0,YES,278.74
22.0,71.0,52.0,experimental,low,long,13.0,YES,172.78
22.0,72.0,53.0,experimental,low,long,11.0,YES,259.59000000000003
22.0,84.0,54.0,experimental,low,long,12.0,YES,210.49
22.0,30.0,101.0,filler,,short,4.0,NO,138.94
22.0,21.0,102.0,filler,,short,3.0,NO,145.41
22.0,20.0,103.0,filler,,short,3.0,NO,154.19
22.0,5.0,104.0,filler,,short,3.0,NO,209.82
22.0,52.0,105.0,filler,,short,4.0,NO,156.86
22.0,15.0,106.0,filler,,short,3.0,NO,263.72
22.0,7.0,107.0,filler,,medium,7.0,NO,158.97
22.0,6.0,108.0,filler,,medium,8.0,NO,242.33
22.0,34.0,109.0,filler,,medium,8.0,NO,228.98
22.0,78.0,110.0,filler,,medium,8.0,NO,254.17
22.0,51.0,111.0,filler,,medium,6.0,NO,249.76
22.0,104.0,112.0,filler,,medium,8.0,NO,235.73
22.0,56.0,113.0,filler,,long,12.0,NO,163.55
22.0,43.0,114.0,filler,,long,12.0,NO,170.86
22.0,18.0,115.0,filler,,long,15.0,NO,197.44
22.0,66.0,116.0,filler,,long,13.0,NO,214.02
22.0,17.0,117.0,filler,,long,13.0,NO,213.14
22.0,45.0,118.0,filler,,long,14.0,NO,244.47
22.0,107.0,119.0,filler,,short,3.0,NO,242.22
22.0,86.0,120.0,filler,,short,4.0,NO,287.34000000000003
22.0,92.0,121.0,filler,,short,4.0,NO,259.83000000000004
22.0,74.0,122.0,filler,,short,3.0,NO,183.98
22.0,102.0,123.0,filler,,short,4.0,NO,563.1800000000001
22.0,31.0,124.0,filler,,short,3.0,NO,354.77
22.0,81.0,125.0,filler,,medium,6.0,NO,162.23000000000002
22.0,96.0,126.0,filler,,medium,9.0,NO,389.31
22.0,27.0,127.0,filler,,medium,7.0,NO,177.05
22.0,10.0,128.0,filler,,medium,10.0,NO,365.16
22.0,77.0,129.0,filler,,medium,8.0,NO,217.81
22.0,63.0,130.0,filler,,medium,7.0,NO,456.06999999999994
22.0,88.0,131.0,filler,,long,15.0,NO,325.15
22.0,90.0,132.0,filler,,long,15.0,NO,292.73
22.0,98.0,133.0,filler,,long,14.0,NO,352.5
22.0,94.0,134.0,filler,,long,11.0,NO,300.31
22.0,42.0,135.0,filler,,long,12.0,NO,238.48
22.0,93.0,136.0,filler,,long,12.0,NO,302.59
22.0,37.0,137.0,filler,,short,3.0,NO,309.47
22.0,38.0,138.0,filler,,short,4.0,NO,356.06
22.0,75.0,139.0,filler,,short,3.0,NO,274.47
22.0,82.0,140.0,filler,,short,2.0,NO,226.01
22.0,40.0,141.0,filler,,short,4.0,NO,141.45999999999998
22.0,85.0,142.0,filler,,short,3.0,NO,278.1
22.0,54.0,143.0,filler,,medium,7.0,NO,305.25
22.0,106.0,144.0,filler,,medium,6.0,NO,105.02
22.0,87.0,145.0,filler,,medium,9.0,NO,114.77
22.0,19.0,146.0,filler,,medium,10.0,NO,392.99
22.0,25.0,147.0,filler,,medium,7.0,NO,271.95
22.0,65.0,148.0,filler,,medium,10.0,NO,358.56
22.0,49.0,149.0,filler,,long,14.0,NO,267.43
22.0,79.0,150.0,filler,,long,12.0,NO,126.22
22.0,14.0,151.0,filler,,long,14.0,NO,707.44
22.0,29.0,152.0,filler,,long,11.0,NO,535.81
22.0,99.0,153.0,filler,,long,12.0,NO,494.72
22.0,83.0,154.0,filler,,long,15.0,NO,852.02
23.0,60.0,1.0,experimental,high,short,2.0,NO,85.84
23.0,91.0,2.0,experimental,high,short,4.0,YES,174.89
23.0,36.0,3.0,experimental,high,short,4.0,YES,171.16
23.0,94.0,4.0,experimental,high,short,5.0,YES,166.65
23.0,104.0,5.0,experimental,high,short,5.0,YES,168.65
23.0,16.0,6.0,experimental,high,short,4.0,YES,233.03
23.0,103.0,7.0,experimental,high,medium,6.0,YES,123.45
23.0,53.0,8.0,experimental,high,medium,6.0,YES,177.85
23.0,33.0,9.0,experimental,high,medium,7.0,YES,149.11
23.0,51.0,10.0,experimental,high,medium,7.0,YES,221.58
23.0,76.0,11.0,experimental,high,medium,6.0,YES,192.69
23.0,43.0,12.0,experimental,high,medium,10.0,YES,193.51
23.0,98.0,13.0,experimental,high,long,15.0,YES,209.8
23.0,6.0,14.0,experimental,high,long,15.0,YES,244.39
23.0,2.0,15.0,experimental,high,long,16.0,YES,208.67
23.0,41.0,16.0,experimental,high,long,12.0,YES,233.46
23.0,67.0,17.0,experimental,high,long,15.0,YES,224.95
23.0,96.0,18.0,experimental,high,long,13.0,YES,289.35
23.0,7.0,19.0,experimental,medium,short,2.0,YES,227.71
23.0,17.0,20.0,experimental,medium,short,2.0,YES,283.25
23.0,84.0,21.0,experimental,medium,short,4.0,YES,210.64
23.0,28.0,22.0,experimental,medium,short,3.0,YES,127.78
23.0,21.0,23.0,experimental,medium,short,5.0,YES,292.73
23.0,50.0,24.0,experimental,medium,short,3.0,YES,257.66999999999996
23.0,92.0,25.0,experimental,medium,medium,9.0,YES,145.68
23.0,102.0,26.0,experimental,medium,medium,8.0,YES,172.22
23.0,47.0,27.0,experimental,medium,medium,7.0,YES,194.56
23.0,88.0,28.0,experimental,medium,medium,6.0,YES,139.69
23.0,5.0,29.0,experimental,medium,medium,6.0,YES,319.63
23.0,20.0,30.0,experimental,medium,medium,7.0,YES,551.36
23.0,69.0,31.0,experimental,medium,long,13.0,YES,236.23
23.0,70.0,32.0,experimental,medium,long,14.0,YES,291.38
23.0,34.0,33.0,experimental,medium,long,13.0,YES,244.77
23.0,32.0,34.0,experimental,medium,long,11.0,YES,268.82
23.0,18.0,35.0,experimental,medium,long,15.0,YES,261.69
23.0,3.0,36.0,experimental,medium,long,15.0,YES,272.2
23.0,15.0,37.0,experimental,low,short,3.0,NO,751.2
23.0,100.0,38.0,experimental,low,short,5.0,YES,519.8
23.0,38.0,39.0,experimental,low,short,3.0,YES,281.13
23.0,12.0,40.0,experimental,low,short,4.0,YES,315.24
23.0,52.0,41.0,experimental,low,short,3.0,YES,316.44
23.0,22.0,42.0,experimental,low,short,2.0,YES,361.17
23.0,55.0,43.0,experimental,low,medium,8.0,YES,365.38
23.0,106.0,44.0,experimental,low,medium,7.0,YES,303.4
23.0,35.0,45.0,experimental,low,medium,9.0,YES,192.14
23.0,45.0,46.0,experimental,low,medium,10.0,YES,393.77
23.0,9.0,47.0,experimental,low,medium,7.0,YES,162.45999999999998
23.0,77.0,48.0,experimental,low,medium,9.0,NO,1045.6399999999999
23.0,42.0,49.0,experimental,low,long,12.0,YES,212.03
23.0,107.0,50.0,experimental,low,long,13.0,YES,87.19
23.0,73.0,51.0,experimental,low,long,13.0,YES,171.48
23.0,97.0,52.0,experimental,low,long,16.0,YES,350.9
23.0,1.0,53.0,experimental,low,long,12.0,YES,372.71
23.0,39.0,54.0,experimental,low,long,12.0,YES,391.87
23.0,105.0,101.0,filler,,short,5.0,NO,195.17
23.0,8.0,102.0,filler,,short,4.0,NO,175.63
23.0,89.0,103.0,filler,,short,5.0,NO,170.15
23.0,101.0,104.0,filler,,short,4.0,NO,117.49
23.0,93.0,105.0,filler,,short,3.0,NO,180.0
23.0,68.0,106.0,filler,,short,3.0,NO,248.74
23.0,49.0,107.0,filler,,medium,7.0,NO,170.8
23.0,108.0,108.0,filler,,medium,6.0,NO,210.19
23.0,27.0,109.0,filler,,medium,6.0,NO,202.94
23.0,59.0,110.0,filler,,medium,9.0,NO,177.84
23.0,56.0,111.0,filler,,medium,9.0,NO,215.76
23.0,11.0,112.0,filler,,medium,10.0,NO,241.42
23.0,82.0,113.0,filler,,long,12.0,NO,168.15
23.0,10.0,114.0,filler,,long,14.0,NO,161.53
23.0,63.0,115.0,filler,,long,12.0,NO,242.75
23.0,71.0,116.0,filler,,long,11.0,NO,204.85
23.0,57.0,117.0,filler,,long,13.0,NO,260.47
23.0,31.0,118.0,filler,,long,13.0,NO,286.06
23.0,66.0,119.0,filler,,short,4.0,NO,188.81
23.0,90.0,120.0,filler,,short,4.0,NO,115.21
23.0,19.0,121.0,filler,,short,4.0,NO,198.77
23.0,74.0,122.0,filler,,short,4.0,NO,306.98
23.0,40.0,123.0,filler,,short,5.0,NO,227.69
23.0,58.0,124.0,filler,,short,3.0,NO,296.56
23.0,86.0,125.0,filler,,medium,9.0,NO,260.71000000000004
23.0,14.0,126.0,filler,,medium,8.0,NO,221.9
23.0,54.0,127.0,filler,,medium,10.0,NO,330.18
23.0,61.0,128.0,filler,,medium,8.0,NO,493.26
23.0,65.0,129.0,filler,,medium,7.0,NO,247.15
23.0,80.0,130.0,filler,,medium,7.0,NO,313.37
23.0,75.0,131.0,filler,,long,15.0,NO,310.71
23.0,29.0,132.0,filler,,long,14.0,NO,538.0699999999999
23.0,79.0,133.0,filler,,long,14.0,NO,303.0
23.0,23.0,134.0,filler,,long,15.0,NO,228.5
23.0,46.0,135.0,filler,,long,15.0,NO,346.93
23.0,24.0,136.0,filler,,long,15.0,NO,304.59
23.0,95.0,137.0,filler,,short,4.0,NO,202.94
23.0,37.0,138.0,filler,,short,3.0,NO,461.6
23.0,85.0,139.0,filler,,short,2.0,NO,362.91
23.0,64.0,140.0,filler,,short,3.0,NO,239.84
23.0,44.0,141.0,filler,,short,4.0,NO,337.13
23.0,48.0,142.0,filler,,short,4.0,NO,285.86
23.0,72.0,143.0,filler,,medium,7.0,NO,308.15
23.0,13.0,144.0,filler,,medium,9.0,NO,348.8
23.0,81.0,145.0,filler,,medium,9.0,NO,473.19
23.0,99.0,146.0,filler,,medium,9.0,NO,102.64
23.0,25.0,147.0,filler,,medium,8.0,NO,301.58
23.0,87.0,148.0,filler,,medium,9.0,NO,217.36
23.0,30.0,149.0,filler,,long,15.0,NO,284.74
23.0,4.0,150.0,filler,,long,13.0,NO,320.35
23.0,83.0,151.0,filler,,long,14.0,NO,294.94
23.0,78.0,152.0,filler,,long,11.0,NO,95.65
23.0,26.0,153.0,filler,,long,13.0,NO,220.9
23.0,62.0,154.0,filler,,long,15.0,NO,316.49
24.0,44.0,1.0,experimental,high,short,3.0,YES,89.02000000000001
24.0,32.0,2.0,experimental,high,short,3.0,YES,143.6
24.0,71.0,3.0,experimental,high,short,5.0,YES,177.9
24.0,103.0,4.0,experimental,high,short,3.0,YES,167.43
24.0,7.0,5.0,experimental,high,short,3.0,YES,199.26
24.0,79.0,6.0,experimental,high,short,2.0,YES,226.01
24.0,65.0,7.0,experimental,high,medium,9.0,YES,158.43
24.0,26.0,8.0,experimental,high,medium,9.0,YES,168.58
24.0,84.0,9.0,experimental,high,medium,9.0,YES,115.53
24.0,29.0,10.0,experimental,high,medium,7.0,YES,182.77
24.0,74.0,11.0,experimental,high,medium,8.0,YES,194.17
24.0,13.0,12.0,experimental,high,medium,7.0,YES,240.98
24.0,93.0,13.0,experimental,high,long,12.0,YES,183.18
24.0,5.0,14.0,experimental,high,long,12.0,YES,205.47
24.0,56.0,15.0,experimental,high,long,16.0,YES,190.2
24.0,52.0,16.0,experimental,high,long,11.0,YES,175.82
24.0,38.0,17.0,experimental,high,long,15.0,YES,204.55
24.0,99.0,18.0,experimental,high,long,13.0,YES,264.94
24.0,89.0,19.0,experimental,medium,short,5.0,YES,205.98
24.0,9.0,20.0,experimental,medium,short,3.0,YES,241.08
24.0,64.0,21.0,experimental,medium,short,2.0,YES,287.09000000000003
24.0,63.0,22.0,experimental,medium,short,4.0,YES,284.90999999999997
24.0,28.0,23.0,experimental,medium,short,4.0,YES,152.49
24.0,34.0,24.0,experimental,medium,short,5.0,YES,164.06
24.0,1.0,25.0,experimental,medium,medium,8.0,YES,202.73
24.0,102.0,26.0,experimental,medium,medium,6.0,YES,555.23
24.0,61.0,27.0,experimental,medium,medium,8.0,YES,245.71
24.0,106.0,28.0,experimental,medium,medium,7.0,YES,148.93
24.0,8.0,29.0,experimental,medium,medium,6.0,YES,163.0
24.0,50.0,30.0,experimental,medium,medium,8.0,YES,211.87
24.0,75.0,31.0,experimental,medium,long,13.0,YES,285.02
24.0,35.0,32.0,experimental,medium,long,15.0,YES,178.51
24.0,68.0,33.0,experimental,medium,long,15.0,YES,192.19
24.0,72.0,34.0,experimental,medium,long,11.0,YES,294.16999999999996
24.0,20.0,35.0,experimental,medium,long,13.0,YES,209.23
24.0,59.0,36.0,experimental,medium,long,15.0,YES,288.34000000000003
24.0,42.0,37.0,experimental,low,short,4.0,YES,184.66
24.0,54.0,38.0,experimental,low,short,2.0,YES,115.34
24.0,88.0,39.0,experimental,low,short,4.0,YES,242.13
24.0,60.0,40.0,experimental,low,short,5.0,YES,265.97
24.0,2.0,41.0,experimental,low,short,4.0,YES,277.51
24.0,49.0,42.0,experimental,low,short,3.0,YES,364.97
24.0,43.0,43.0,experimental,low,medium,10.0,YES,246.54
24.0,12.0,44.0,experimental,low,medium,6.0,YES,250.67
24.0,11.0,45.0,experimental,low,medium,6.0,YES,506.5899999999999
24.0,73.0,46.0,experimental,low,medium,6.0,YES,170.36
24.0,107.0,47.0,experimental,low,medium,9.0,YES,413.53
24.0,100.0,48.0,experimental,low,medium,7.0,YES,424.49
24.0,51.0,49.0,experimental,low,long,12.0,YES,252.37
24.0,78.0,50.0,experimental,low,long,11.0,YES,357.42
24.0,62.0,51.0,experimental,low,long,13.0,YES,370.01
24.0,101.0,52.0,experimental,low,long,16.0,YES,304.97
24.0,94.0,53.0,experimental,low,long,15.0,YES,178.94
24.0,57.0,54.0,experimental,low,long,14.0,YES,453.29
24.0,105.0,101.0,filler,,short,2.0,NO,128.72
24.0,24.0,102.0,filler,,short,3.0,NO,171.24
24.0,55.0,103.0,filler,,short,3.0,NO,114.4
24.0,40.0,104.0,filler,,short,2.0,NO,129.7
24.0,108.0,105.0,filler,,short,3.0,NO,211.89
24.0,86.0,106.0,filler,,short,3.0,NO,210.04
24.0,36.0,107.0,filler,,medium,7.0,NO,197.58
24.0,48.0,108.0,filler,,medium,8.0,NO,168.27
24.0,14.0,109.0,filler,,medium,9.0,NO,169.41
24.0,90.0,110.0,filler,,medium,7.0,NO,264.81
24.0,41.0,111.0,filler,,medium,7.0,NO,264.69
24.0,97.0,112.0,filler,,medium,6.0,NO,219.83
24.0,83.0,113.0,filler,,long,11.0,NO,234.95
24.0,91.0,114.0,filler,,long,12.0,NO,172.86
24.0,98.0,115.0,filler,,long,14.0,NO,237.99
24.0,66.0,116.0,filler,,long,12.0,NO,169.85
24.0,67.0,117.0,filler,,long,15.0,NO,258.45
24.0,3.0,118.0,filler,,long,13.0,NO,350.12
24.0,96.0,119.0,filler,,short,2.0,NO,181.21
24.0,77.0,120.0,filler,,short,2.0,NO,150.56
24.0,19.0,121.0,filler,,short,2.0,NO,197.13
24.0,17.0,122.0,filler,,short,2.0,NO,267.66999999999996
24.0,4.0,123.0,filler,,short,3.0,NO,324.87
24.0,70.0,124.0,filler,,short,4.0,NO,258.77
24.0,76.0,125.0,filler,,medium,10.0,NO,181.87
24.0,21.0,126.0,filler,,medium,8.0,NO,286.96000000000004
24.0,18.0,127.0,filler,,medium,8.0,NO,227.33
24.0,27.0,128.0,filler,,medium,10.0,NO,282.87
24.0,37.0,129.0,filler,,medium,9.0,NO,388.42
24.0,46.0,130.0,filler,,medium,8.0,NO,286.16999999999996
24.0,95.0,131.0,filler,,long,13.0,NO,425.27
24.0,10.0,132.0,filler,,long,14.0,NO,450.49
24.0,31.0,133.0,filler,,long,15.0,NO,214.07
24.0,53.0,134.0,filler,,long,15.0,NO,761.9200000000001
24.0,39.0,135.0,filler,,long,15.0,NO,369.09
24.0,23.0,136.0,filler,,long,14.0,NO,221.28
24.0,25.0,137.0,filler,,short,3.0,NO,546.0
24.0,16.0,138.0,filler,,short,4.0,NO,134.95999999999998
24.0,69.0,139.0,filler,,short,4.0,NO,368.07
24.0,81.0,140.0,filler,,short,4.0,NO,125.83
24.0,87.0,141.0,filler,,short,2.0,NO,242.57
24.0,22.0,142.0,filler,,short,3.0,NO,184.81
24.0,30.0,143.0,filler,,medium,9.0,NO,479.57
24.0,92.0,144.0,filler,,medium,10.0,NO,228.83
24.0,104.0,145.0,filler,,medium,8.0,NO,236.92
24.0,85.0,146.0,filler,,medium,8.0,NO,202.94
24.0,15.0,147.0,filler,,medium,8.0,NO,552.9300000000001
24.0,58.0,148.0,filler,,medium,6.0,NO,257.43
24.0,45.0,149.0,filler,,long,15.0,NO,273.35
24.0,82.0,150.0,filler,,long,13.0,NO,355.45
24.0,80.0,151.0,filler,,long,14.0,NO,327.82
24.0,47.0,152.0,filler,,long,14.0,NO,200.96
24.0,6.0,153.0,filler,,long,12.0,NO,273.44
24.0,33.0,154.0,filler,,long,13.0,NO,899.78
25.0,70.0,1.0,experimental,high,short,4.0,YES,117.33
25.0,37.0,2.0,experimental,high,short,3.0,YES,173.73
25.0,21.0,3.0,experimental,high,short,3.0,YES,180.08
25.0,28.0,4.0,experimental,high,short,3.0,YES,120.5
25.0,8.0,5.0,experimental,high,short,4.0,YES,137.6
25.0,45.0,6.0,experimental,high,short,3.0,YES,228.87
25.0,42.0,7.0,experimental,high,medium,8.0,YES,142.94
25.0,78.0,8.0,experimental,high,medium,9.0,YES,174.03
25.0,7.0,9.0,experimental,high,medium,10.0,YES,185.92
25.0,101.0,10.0,experimental,high,medium,9.0,YES,197.01
25.0,80.0,11.0,experimental,high,medium,7.0,YES,172.02
25.0,27.0,12.0,experimental,high,medium,6.0,YES,275.75
25.0,14.0,13.0,experimental,high,long,15.0,YES,203.2
25.0,99.0,14.0,experimental,high,long,13.0,YES,242.83
25.0,30.0,15.0,experimental,high,long,13.0,YES,244.8
25.0,64.0,16.0,experimental,high,long,13.0,YES,179.18
25.0,60.0,17.0,experimental,high,long,12.0,YES,203.79
25.0,79.0,18.0,experimental,high,long,15.0,YES,305.7
25.0,105.0,19.0,experimental,medium,short,4.0,YES,123.34
25.0,3.0,20.0,experimental,medium,short,4.0,YES,119.82
25.0,20.0,21.0,experimental,medium,short,5.0,YES,205.64
25.0,47.0,22.0,experimental,medium,short,4.0,YES,122.98
25.0,106.0,23.0,experimental,medium,short,3.0,YES,133.39
25.0,84.0,24.0,experimental,medium,short,5.0,YES,259.19
25.0,88.0,25.0,experimental,medium,medium,6.0,YES,287.43
25.0,63.0,26.0,experimental,medium,medium,6.0,YES,309.81
25.0,90.0,27.0,experimental,medium,medium,9.0,YES,225.61
25.0,12.0,28.0,experimental,medium,medium,10.0,YES,260.59000000000003
25.0,4.0,29.0,experimental,medium,medium,9.0,YES,211.45
25.0,32.0,30.0,experimental,medium,medium,9.0,YES,493.69
25.0,1.0,31.0,experimental,medium,long,13.0,YES,183.36
25.0,83.0,32.0,experimental,medium,long,14.0,YES,216.86
25.0,76.0,33.0,experimental,medium,long,14.0,YES,236.01
25.0,38.0,34.0,experimental,medium,long,12.0,YES,249.22
25.0,44.0,35.0,experimental,medium,long,15.0,YES,185.89
25.0,46.0,36.0,experimental,medium,long,13.0,YES,303.45
25.0,11.0,37.0,experimental,low,short,3.0,YES,272.72
25.0,69.0,38.0,experimental,low,short,3.0,YES,157.82
25.0,91.0,39.0,experimental,low,short,5.0,YES,95.38
25.0,98.0,40.0,experimental,low,short,3.0,YES,210.66
25.0,92.0,41.0,experimental,low,short,4.0,YES,170.99
25.0,39.0,42.0,experimental,low,short,3.0,YES,448.56
25.0,61.0,43.0,experimental,low,medium,9.0,YES,272.65999999999997
25.0,5.0,44.0,experimental,low,medium,8.0,YES,249.18
25.0,49.0,45.0,experimental,low,medium,7.0,YES,417.82
25.0,24.0,46.0,experimental,low,medium,7.0,YES,795.4100000000001
25.0,23.0,47.0,experimental,low,medium,10.0,YES,654.4200000000001
25.0,54.0,48.0,experimental,low,medium,9.0,YES,947.64
25.0,77.0,49.0,experimental,low,long,13.0,YES,246.99
25.0,16.0,50.0,experimental,low,long,12.0,YES,149.82999999999998
25.0,82.0,51.0,experimental,low,long,12.0,YES,196.39
25.0,103.0,52.0,experimental,low,long,15.0,YES,160.43
25.0,13.0,53.0,experimental,low,long,16.0,YES,834.22
25.0,89.0,54.0,experimental,low,long,14.0,YES,529.94
25.0,50.0,101.0,filler,,short,3.0,NO,167.59
25.0,66.0,102.0,filler,,short,4.0,NO,161.98000000000002
25.0,36.0,103.0,filler,,short,3.0,NO,116.26
25.0,95.0,104.0,filler,,short,4.0,NO,155.44
25.0,107.0,105.0,filler,,short,5.0,NO,206.05
25.0,85.0,106.0,filler,,short,5.0,NO,236.58
25.0,57.0,107.0,filler,,medium,8.0,NO,238.35
25.0,72.0,108.0,filler,,medium,8.0,NO,242.21
25.0,52.0,109.0,filler,,medium,7.0,NO,252.57
25.0,100.0,110.0,filler,,medium,7.0,NO,192.45
25.0,22.0,111.0,filler,,medium,10.0,NO,254.8
25.0,34.0,112.0,filler,,medium,7.0,NO,261.2
25.0,51.0,113.0,filler,,long,15.0,NO,183.57
25.0,56.0,114.0,filler,,long,14.0,NO,228.97
25.0,26.0,115.0,filler,,long,13.0,NO,207.23
25.0,97.0,116.0,filler,,long,14.0,NO,190.86
25.0,33.0,117.0,filler,,long,12.0,NO,272.99
25.0,68.0,118.0,filler,,long,15.0,NO,528.15
25.0,75.0,119.0,filler,,short,5.0,NO,170.13
25.0,96.0,120.0,filler,,short,2.0,NO,245.47
25.0,40.0,121.0,filler,,short,5.0,NO,283.8
25.0,73.0,122.0,filler,,short,2.0,NO,144.57999999999998
25.0,6.0,123.0,filler,,short,3.0,NO,338.57
25.0,29.0,124.0,filler,,short,4.0,NO,304.61
25.0,74.0,125.0,filler,,medium,7.0,NO,350.74
25.0,104.0,126.0,filler,,medium,9.0,NO,224.06
25.0,19.0,127.0,filler,,medium,10.0,NO,253.23
25.0,43.0,128.0,filler,,medium,7.0,NO,174.06
25.0,71.0,129.0,filler,,medium,8.0,NO,242.18
25.0,93.0,130.0,filler,,medium,10.0,NO,271.28999999999996
25.0,31.0,131.0,filler,,long,13.0,NO,179.59
25.0,55.0,132.0,filler,,long,15.0,NO,346.39
25.0,25.0,133.0,filler,,long,14.0,NO,313.94
25.0,87.0,134.0,filler,,long,14.0,NO,252.88
25.0,59.0,135.0,filler,,long,12.0,NO,307.24
25.0,9.0,136.0,filler,,long,12.0,NO,372.29
25.0,86.0,137.0,filler,,short,4.0,NO,164.93
25.0,81.0,138.0,filler,,short,5.0,NO,120.95
25.0,41.0,139.0,filler,,short,3.0,NO,259.2
25.0,18.0,140.0,filler,,short,2.0,NO,507.52
25.0,67.0,141.0,filler,,short,4.0,NO,442.45
25.0,15.0,142.0,filler,,short,3.0,NO,422.89
25.0,108.0,143.0,filler,,medium,7.0,NO,106.51
25.0,94.0,144.0,filler,,medium,9.0,NO,304.95
25.0,65.0,145.0,filler,,medium,7.0,NO,199.79
25.0,53.0,146.0,filler,,medium,7.0,NO,265.27
25.0,48.0,147.0,filler,,medium,9.0,NO,127.8
25.0,102.0,148.0,filler,,medium,9.0,NO,158.2
25.0,2.0,149.0,filler,,long,15.0,NO,514.1600000000001
25.0,35.0,150.0,filler,,long,14.0,NO,821.4
25.0,62.0,151.0,filler,,long,11.0,NO,243.49
25.0,58.0,152.0,filler,,long,13.0,NO,133.75
25.0,10.0,153.0,filler,,long,12.0,NO,354.14
25.0,17.0,154.0,filler,,long,13.0,NO,347.38
26.0,1.0,1.0,experimental,high,short,4.0,YES,143.99
26.0,8.0,2.0,experimental,high,short,3.0,YES,128.09
26.0,62.0,3.0,experimental,high,short,3.0,YES,179.74
26.0,37.0,4.0,experimental,high,short,5.0,YES,189.07
26.0,59.0,5.0,experimental,high,short,3.0,YES,124.24
26.0,61.0,6.0,experimental,high,short,4.0,YES,185.37
26.0,105.0,7.0,experimental,high,medium,6.0,YES,191.95
26.0,52.0,8.0,experimental,high,medium,6.0,YES,174.81
26.0,18.0,9.0,experimental,high,medium,9.0,YES,174.28
26.0,70.0,10.0,experimental,high,medium,8.0,YES,185.23
26.0,9.0,11.0,experimental,high,medium,8.0,YES,151.57999999999998
26.0,78.0,12.0,experimental,high,medium,7.0,YES,208.15
26.0,96.0,13.0,experimental,high,long,13.0,NO,174.45
26.0,86.0,14.0,experimental,high,long,15.0,YES,219.95
26.0,79.0,15.0,experimental,high,long,13.0,YES,174.93
26.0,54.0,16.0,experimental,high,long,15.0,YES,237.5
